ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΒΡΕΚΟΣ ΦΩΤΙΟΣ του Αποστόλου,ΚΩΤΣΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΝΤΑΛΝΤΑΝΗ ΑΙΚΑΤΕΡΙΝΗ (ΚΑΤΕΡΙΝΑ) του Δημητρίου,ΣΚΟΝΔΡΑ ΑΣΗΜΙΝΑ του Κωνσταντίνου,ΣΠΑΝΙΑΣ ΑΡΙΣΤΟΤΕΛΗΣ (ΤΕΛΗΣ) του Γεωργίου,ΤΣΙΑΡΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αλεξάνδρου,ΣΥΡΙΖΑ,ΑΓΟΡΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Θεοχάρη,ΒΑΪΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Αθανασίου,ΚΑΤΣΑΒΡΙΑ-ΣΙΩΡΟΠΟΥΛΟΥ ΧΡΥΣΟΥΛΑ του Αθανασίου,ΚΟΥΚΟΥΜΤΖΗ ΑΓΟΡΗ (ΡΟΥΛΑ) του Κωνσταντίνου,ΜΙΧΑΛΑΚΗΣ ΝΙΚΟΛΑΟΣ του Ηλία,ΤΕΝΤΟΛΟΥΡΗ ΑΓΓΕΛΙΚΗ του Δημητρίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΕΥΘΥΜΙΑΔΗΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΚΟΝΤΑΚΤΣΗΣ ΠΑΝΑΓΙΩΤΗΣ του Χρήστου,ΜΠΑΚΑΛΑΚΟΥ ΣΩΤΗΡΙΑ του Χρήστου,ΝΤΑΛΗ ΑΝΔΡΟΝΙΚΗ (ΝΙΚΗ) του Ηλία,ΠΑΠΑΓΕΩΡΓΙΟΥ ΣΩΤΗΡΙΟΣ του Δημητρίου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΧΑΡΑΛΑΜΠΟΣ (ΜΠΑΜΠΗΣ) του Στεφάνου,Κ.Κ.Ε.,ΑΓΓΕΛΟΥ ΛΗΔΑ ΞΕΝΙΑ του Δημητρίου,ΓΑΖΟΣ ΕΚΤΟΡΑΣ του Χρήστου,ΜΠΟΥΤΑ ΠΗΝΕΛΟΠΗ (ΠΟΠΗ) του Ευαγγέλου,ΤΕΓΟΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΤΖΟΚΑΣ ΠΑΝΑΓΙΩΤΗΣ του Κοσμά,ΤΣΙΟΥΤΡΑΣ ΙΩΑΝΝΗΣ του Ευαγγέλου,Ελληνική Λύση - Κ. Βελόπουλος,ΑΓΓΕΛΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ του Χρήστου,ΓΚΑΡΑΒΕΛΟΣ ΑΘΑΝΑΣΙΟΣ του Στέφανου,ΛΑΠΠΑΣ ΣΩΚΡΑΤΗΣ του Χρήστου,ΠΑΠΠΑ ΣΤΥΛΙΑΝΗ του Γεωργίου,ΣΑΒΒΙΔΟΥ ΕΙΡΗΝΗ του Παντελή,ΤΣΙΡΙΚΑΣ ΑΘΑΝΑΣΙΟΣ του Παναγιώτη,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΚΛΗΜΟΠΟΥΛΟΣ ΑΛΕΞΑΝΔΡΟΣ του Στέργιου,ΜΠΟΥΚΟΥΒΑΛΑΣ ΓΕΩΡΓΙΟΣ του Ηλία,ΞΗΡΟΦΩΤΟΥ ΕΙΡΗΝΗ (ΡΕΝΑ) του Γεωργίου,ΤΣΙΑΜΟΥΡΑ ΕΥΘΑΛΙΑ-ΘΕΟΔΩΡΑ (ΘΑΛΕΙΑ) του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΕΜΕΡΤΖΗ ΑΙΚΑΤΕΡΙΝΗ του Κωνσταντίνου,ΜΠΑΜΠΑΤΣΙΚΟΣ ΠΕΤΡΟΣ του Ηλία,ΝΤΑΒΑΡΟΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,Κ.Κ.Ε. (μ-λ),ΔΡΑΓΟΥΤΣΟΥ ΧΡΥΣΑ του Στέφανου,ΚΑΠΝΙΑΣ ΣΤΕΦΑΝΟΣ του Ευάγγελου,ΚΥΡΙΤΣΗΣ ΑΠΟΣΤΟΛΟΣ του Θωμά,ΣΑΓΞΑΡΙΔΟΥ ΔΕΣΠΟΙΝΑ του Γεωργίου,ΦΙΛΙΠΠΟΥ ΝΙΚΟΛΑΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΠΛΑΣΤΗΡΑ ΕΛΠΙΝΙΚΗ του Δημητρίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΝΤΩΝΙΟΥ ΚΛΕΑΝΘΗΣ του Αντωνίου,ΒΟΥΡΚΟΤΙΩΤΗ ΒΑΣΙΛΙΚΗ του Δημοσθένη,ΜΠΟΥΝΤΟΛΟΣ ΙΩΑΝΝΗΣ του Σωκράτη,ΝΤΟΒΟΛΟΥ ΑΝΑΣΤΑΣΙΑ του Δημητρίου,Κίνημα 21,ΖΑΧΟΥ ΑΓΓΕΛΙΚΗ του Ιωάννη,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΑΡΒΑΝΙΤΗΣ ΓΕΩΡΓΙΟΣ του Αναστασίου,ΙΟΡΔΑΝΟΥ ΔΕΣΠΟΙΝΑ του Χαραλάμπους,ΝΙΚΗ,ΑΓΓΕΛΟΥΔΗΣ ΔΗΜΗΤΡΙΟΣ του Παύλου,ΞΑΝΘΗΣ ΔΗΜΗΤΡΙΟΣ του Μάρκου,ΡΙΓΚΟΥ ΚΩΝΣΤΑΝΤΙΝΙΑ του Ιωάννου,ΤΣΩΝΟΥ ΞΑΝΘΗ του Παναγιώτη,κοινωνία αξιών,ΤΣΙΟΥΜΑ ΦΩΤΕΙΝΗ του Γεωργίου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΚΟΖΑΚΙΔΗΣ ΓΕΩΡΓΙΟΣ του Θεοδώρου,Ο.Α.Κ.Κ.Ε.,ΚΑΝΣΟΣ ΔΗΜΗΤΡΙΟΣ του Πάτροκλου,Μ-Λ Κ.Κ.Ε.,ΒΑΣΙΛΕΙΟΥ ΓΕΩΡΓΙΟΣ του Παναγιώτη,Ελλήνων Συνέλευσις,ΝΤΑΟΥΛΑΣ ΓΕΩΡΓΙΟΣ του Σωτηρίου,ΤΡΑΪΚΟΥ ΧΡΥΣΟΥΛΑ του Γεωργίου,Ένωση Κεντρώων,ΜΑΝΤΖΑΚΙΔΗΣ ΒΑΣΙΛΕΙΟΣ του Δαμιανού,ΤΣΙΜΠΡΙΜΑΝΗ ΣΟΦΙΑ του Στυλιανού,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΛΑΠΠΑ ΕΥΣΤΑΘΙΑ του Αθανάσιου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΜΑΥΡΟΥΔΗΣ ΛΑΜΠΡΟΣ του Αναστασίου,ΜΠΟΥΝΤΟΥΡΗ ΕΥΑΝΘΙΑ (ΕΥΑ) του Ηλία,ΝΕΑ ΔΟΜΗ,ΠΟΛΥΖΟΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΤΣΟΥΚΑΣ ΔΗΜΗΤΡΙΟΣ του Θωμά,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΠΑΝΑΓΟΥ ΧΡΙΣΤΙΝΑ του Αλέξανδρου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΓΚΕΚΑ ΓΕΩΡΓΙΑ του Σπυρίδωνος,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΑΛΕΞΙΟΥ ΔΗΜΗΤΡΙΟΣ του Βασιλείου,ΚΟΝΤΑΞΗΣ ΑΛΕΞΑΝΔΡΟΣ του Ευριπίδη,ΜΗΤΡΟΠΟΥΛΟΥ ΑΡΓΥΡΩ του Γεωργίου,ΠΑΠΑΓΕΡΑ - ΠΑΠΑΓΕΡΟΥΔΗ ΔΕΣΠΟΙΝΑ του Στέλλιου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΑΛΥΒΙΩΤΗ ΝΙΚΟΛΕΤΑ του Θωμά,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΓΚΙΟΛΙΑ ΡΑΦΑΗΛΙΑ του Δημητρίου,ΤΑΓΑΡΟΥΛΙΑΣ ΑΘΑΝΑΣΙΟΣ του Νικολάου
25 - Καρδίτσας,166 E.T. Δήμου Μουζακίου,600,351,2,1,3,348,151,26,86,8,21,9,90,90,12,44,11,6,6,42,46,9,1,19,2,27,7,17,3,0,9,6,1,0,20,4,2,3,4,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,4,1,0,2,1,0,0,3,3,3
25 - Καρδίτσας,167 E.T. Δήμου Μουζακίου,376,196,2,1,3,193,69,4,31,1,6,1,56,57,2,17,26,2,3,31,20,6,0,10,2,13,2,11,5,0,6,4,0,0,3,2,0,0,1,1,0,6,0,1,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,2,1,1
25 - Καρδίτσας,168 E.T. Δήμου Μουζακίου,415,215,5,0,5,210,115,4,55,3,17,9,84,46,8,16,17,0,5,17,18,3,0,4,0,13,8,6,2,1,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,3,4,3,1
25 - Καρδίτσας,169 E.T. Δήμου Μουζακίου,173,93,0,1,1,92,52,5,43,3,7,3,21,27,3,9,0,1,6,18,2,0,0,1,0,1,1,3,0,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25 - Καρδίτσας,170 E.T. Δήμου Μουζακίου,293,138,3,0,3,135,85,0,42,5,15,3,63,19,6,4,3,6,5,9,9,2,1,2,2,5,0,3,1,0,1,0,0,1,9,4,3,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25 - Καρδίτσας,171 E.T. Δήμου Μουζακίου,535,282,2,0,2,280,152,13,85,8,29,4,84,53,6,20,10,6,12,23,28,6,0,5,2,16,4,7,0,2,0,3,0,0,17,8,3,3,2,2,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,0,0,8,4,2,2,4,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
25 - Καρδίτσας,172 E.T. Δήμου Μουζακίου,479,347,3,0,3,344,108,5,52,3,27,1,67,178,3,171,2,7,5,12,20,3,0,7,1,10,8,5,2,3,0,0,0,0,5,2,1,2,0,0,0,4,1,1,2,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,3,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2,0,1
25 - Καρδίτσας,173 E.T. Δήμου Μουζακίου,471,289,9,2,11,278,148,11,89,12,49,4,66,48,6,32,7,3,4,5,46,5,1,11,1,37,17,7,1,4,3,2,0,0,2,0,0,2,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,3,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
25 - Καρδίτσας,174 E.T. Δήμου Μουζακίου,373,231,5,1,6,225,121,8,49,10,47,9,60,42,4,29,1,6,2,11,25,1,0,3,1,20,3,3,2,1,1,0,1,0,6,2,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,1,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
25 - Καρδίτσας,175 E.T. Δήμου Μουζακίου,473,305,1,1,2,303,150,2,99,5,41,4,67,62,14,26,12,4,13,32,21,1,0,4,1,14,3,21,2,8,7,13,1,1,10,5,2,1,3,0,0,6,1,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,3,2,2,1,1,9,8,3,3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,2,1,1,0,0,0,0,6,6,1,1,0
25 - Καρδίτσας,176 E.T. Δήμου Μουζακίου,462,241,3,2,5,236,124,6,80,4,29,8,65,39,8,20,5,5,4,14,20,2,0,5,1,14,7,12,1,2,6,8,0,0,14,4,2,5,5,5,0,2,0,0,1,1,4,2,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,2,2,0,0,0,6,4,0,3,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,0,0,0,0,2,1,2
25 - Καρδίτσας,177 E.T. Δήμου Μουζακίου,476,242,3,3,6,236,139,5,76,7,27,3,85,38,10,17,3,3,5,15,19,5,0,6,5,10,0,7,0,5,1,5,0,0,6,3,1,0,1,3,0,4,0,0,2,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,2,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,2,2,1,0,0,0,0,2,2,1,1,3,0,1,1,0,0,0,3,3,2
25 - Καρδίτσας,178 E.T. Δήμου Μουζακίου,532,358,5,1,6,352,190,12,75,4,40,3,136,70,17,19,13,7,10,51,37,6,1,13,3,25,8,12,2,2,3,6,4,1,9,2,2,2,3,2,1,3,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,10,5,0,1,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,8,2,0
25 - Καρδίτσας,179 E.T. Δήμου Μουζακίου,541,343,3,5,8,335,182,19,97,3,36,9,116,69,8,29,8,5,8,49,28,1,2,4,1,19,6,11,1,4,6,3,1,0,14,0,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,1,2,10,4,2,4,4,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
25 - Καρδίτσας,180 E.T. Δήμου Μουζακίου,555,385,7,4,11,374,203,13,84,4,35,8,142,77,15,40,2,7,8,56,39,5,0,7,0,28,7,7,0,2,4,3,1,0,5,1,0,1,2,2,0,4,1,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,2,2,7,2,2,3,6,0,0,3,3,1,0,0,0,6,6,5,3,3,3,0,0,2,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,3,1,1
25 - Καρδίτσας,181 E.T. Δήμου Μουζακίου,525,333,8,0,8,325,165,12,70,4,30,15,97,75,11,32,5,7,11,51,32,5,1,8,2,26,5,4,2,1,2,1,1,0,6,2,3,1,2,1,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,5,5,0,0,8,2,3,2,1,0,0,0,0,0,0,0,0,6,6,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,2,2,4,2,1
25 - Καρδίτσας,182 E.T. Δήμου Μουζακίου,502,268,2,0,2,266,137,5,89,10,38,6,69,62,11,27,10,4,9,32,19,2,1,2,2,15,3,2,1,0,0,0,0,0,10,2,4,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,14,8,4,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,1,0,0,0,2,0,1,0,0,0,0,2,1,1,1,1
25 - Καρδίτσας,183 E.T. Δήμου Μουζακίου,351,213,5,0,5,208,97,8,63,2,13,5,63,46,14,19,5,4,4,15,16,0,1,4,0,16,2,4,0,1,1,0,0,1,8,1,3,0,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,16,2,3,2,3,0,0,0,0,0,0,0,0,1,1,1,1,0,0,6,5,2,2,1,1,1,0,0,2,1,0,0,1,0,1,1,0,1,0,2,1,0
25 - Καρδίτσας,184 E.T. Δήμου Μουζακίου,309,214,4,0,4,210,128,13,87,6,31,6,53,28,2,17,1,4,0,15,15,0,0,10,3,10,2,11,3,1,2,2,1,1,9,5,4,1,3,1,1,2,1,2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,1,1,0
25 - Καρδίτσας,185 E.T. Δήμου Μουζακίου,578,265,0,1,1,264,125,13,58,6,24,8,66,60,15,23,3,9,8,38,41,1,1,8,2,32,5,5,0,0,2,0,0,0,3,2,1,0,0,0,0,4,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,1,0,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,6,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,5,3
25 - Καρδίτσας,186 E.T. Δήμου Μουζακίου,454,262,4,0,4,258,164,7,68,10,55,19,95,43,9,10,10,9,14,17,11,0,1,1,1,9,3,6,4,1,1,0,0,2,11,5,1,4,5,3,4,3,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,3,1,1,0,1,2,2,1,0,0,4,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,3,2,2
25 - Καρδίτσας,187 E.T. Δήμου Μουζακίου,421,220,8,1,9,211,102,8,35,4,27,21,61,31,5,8,4,3,12,6,28,4,0,6,2,21,2,9,2,2,1,4,0,1,9,5,3,2,1,0,1,3,1,0,2,2,1,1,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,7,4,1,0,0,7,4,2,1,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,2,1,4,3,2
25 - Καρδίτσας,188 E.T. Δήμου Μουζακίου,452,252,2,4,6,246,122,7,39,2,44,21,95,51,4,5,10,10,20,18,29,3,3,8,5,18,3,5,0,2,3,2,0,0,13,4,3,0,4,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,6,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,3,3,6,4,3
25 - Καρδίτσας,189 E.T. Δήμου Μουζακίου,472,291,4,0,4,287,152,5,85,9,49,9,105,49,10,14,8,4,21,10,24,3,2,5,9,19,3,12,3,5,5,1,1,1,18,4,3,5,5,0,2,6,3,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,5,4,1,0,1,5,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,2,1,1,0,1,0,2,1,0
25 - Καρδίτσας,190 E.T. Δήμου Μουζακίου,400,270,4,2,6,264,152,4,68,12,43,12,109,34,4,6,2,5,13,10,26,4,1,9,2,20,1,7,1,3,4,0,2,0,11,4,3,1,3,2,3,4,0,1,2,1,4,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,1,2,2,2,2,1,8,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0,4,3,3
25 - Καρδίτσας,191 E.T. Δήμου Μουζακίου,443,280,5,1,6,274,126,11,60,7,30,10,89,87,7,50,21,4,31,24,26,7,0,7,2,24,6,18,1,9,10,6,2,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,1,1,4,3,2
25 - Καρδίτσας,192 E.T. Δήμου Μουζακίου,459,279,5,1,6,273,116,9,56,14,30,17,55,68,6,45,8,1,12,28,25,1,0,10,2,19,9,36,3,18,16,8,9,8,10,4,1,6,0,0,3,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,5,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0
25 - Καρδίτσας,193 E.T. Δήμου Μουζακίου,429,273,3,1,4,269,118,16,69,9,30,4,54,61,5,18,10,13,19,16,32,4,0,4,3,25,8,17,1,5,7,7,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,4,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,1,0,0,0,3,1,1,0,0,18,14,4,0,0
25 - Καρδίτσας,194 E.T. Δήμου Μουζακίου,437,275,2,0,2,273,143,14,55,9,42,3,89,54,8,25,3,15,13,11,30,10,0,2,1,22,3,21,1,5,3,4,0,3,3,1,0,0,0,0,0,3,0,1,2,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,0,1
25 - Καρδίτσας,195 E.T. Δήμου Μουζακίου,491,292,4,1,5,287,126,7,47,7,27,11,85,73,5,34,3,12,31,12,30,5,1,6,2,25,1,20,5,2,4,7,0,0,12,4,2,0,1,0,1,3,0,1,0,0,0,0,0,0,5,1,2,0,3,0,1,0,1,0,0,0,0,0,0,2,1,2,4,0,0,2,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,2,2,0
25 - Καρδίτσας,196 E.T. Δήμου Μουζακίου,481,266,8,2,10,256,150,17,63,7,57,10,91,49,5,24,4,5,22,21,30,1,0,5,0,20,4,1,0,0,1,0,1,0,6,0,3,3,0,0,1,5,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1
25 - Καρδίτσας,197 E.T. Δήμου Παλαμά,494,341,7,1,8,333,178,18,60,13,64,19,106,41,5,13,12,5,22,13,52,4,0,9,6,42,11,26,12,7,10,6,1,5,6,1,2,1,3,4,0,5,2,2,1,2,5,2,0,3,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,2,2,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,1,0,0,1,1,1,0,0,4,3,3,2,1
25 - Καρδίτσας,198 E.T. Δήμου Παλαμά,512,327,1,1,2,325,157,4,55,12,48,25,104,57,10,25,14,5,19,13,51,7,1,20,0,36,10,22,4,1,10,10,2,8,9,5,3,2,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,0,0,1,3,2,1,1,1,6,2,3,1,0,0,0,1,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,3,0,0,0,0,0,0,0,5,3,2
25 - Καρδίτσας,199 E.T. Δήμου Παλαμά,478,310,6,2,8,302,143,3,67,11,57,11,87,75,5,31,10,17,29,22,41,8,0,9,1,33,3,20,8,5,8,4,0,4,8,2,3,3,2,0,0,7,1,1,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,2,1
25 - Καρδίτσας,200 E.T. Δήμου Παλαμά,519,321,3,2,5,316,183,9,77,8,47,23,111,39,10,16,6,4,18,8,45,6,1,10,3,41,9,25,15,8,7,7,1,8,6,1,1,2,2,0,0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,2,2,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25 - Καρδίτσας,201 E.T. Δήμου Παλαμά,499,329,6,0,6,323,152,14,63,12,49,15,89,56,6,32,10,6,14,13,42,2,1,12,1,36,5,31,13,7,13,5,8,6,7,4,0,1,5,1,0,9,1,2,4,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,0,0,0,0,3,1,4,3,1,0,0,1,0,5,4,0,0,0
25 - Καρδίτσας,202 E.T. Δήμου Παλαμά,497,334,3,2,5,329,129,12,63,5,39,9,70,81,12,37,21,12,28,25,62,7,1,20,3,55,18,24,13,2,13,6,1,4,10,5,4,2,2,0,2,6,0,0,6,1,2,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,1,1,3,1,1
