ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΒΡΑΜΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Λάμπρου,ΑΥΓΕΡΙΝΟΠΟΥΛΟΥ ΔΙΟΝΥΣΙΑ-ΘΕΟΔΩΡΑ του Ζήσιμου,ΒΑΡΟΥΞΗΣ ΕΛΕΥΘΕΡΙΟΣ του Λεωνίδα,ΒΛΑΓΚΟΥΛΗ ΑΝΝΑ-ΜΑΡΙΑ του Θεοδώρου,ΚΑΛΑΚΟΣ ΝΙΚΟΛΑΟΣ (ΝΙΚΟΣ) του Αναστασίου,ΝΙΚΟΛΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Θεοδώρου,ΣΤΑΘΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΜΑΡΙΑ (ΜΑΡΙΑΝΝΑ) του Κωνσταντίνου,ΣΥΡΙΖΑ,ΑΝΑΣΤΑΣΟΠΟΥΛΟΥ ΖΩΗ του Νικολάου,ΒΑΣΙΛΟΠΟΥΛΟΥ ΒΙΚΤΩΡΙΑ (ΒΙΚΥ) του Λεωνίδα,ΚΑΛΑΜΑΤΙΑΝΟΣ ΔΙΟΝΥΣΙΟΣ - ΧΑΡΑΛΑΜΠΟΣ του Χρήστου,ΜΑΝΙΑΤΗ ΘΕΟΔΩΡΑ (ΔΩΡΑ) του Αριστείδη,ΜΠΑΛΑΟΥΡΑΣ ΓΕΡΑΣΙΜΟΣ (ΜΑΚΗΣ) του Δημητρίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΦΩΤΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Διονυσίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΑΜΠΟΥ - ΧΑΝΤΜΠΑ ΜΙΣΕΛ (ΜΑΙΚ) του Ανδρέα,ΖΑΦΕΙΡΟΠΟΥΛΟΥ ΔΗΜΗΤΡΑ του Γεωργίου,ΚΑΡΑΛΑΓΑ ΒΑΣΙΛΙΚΗ του Αντωνίου,ΚΑΤΡΙΝΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΣΑΣΣΑΛΟΥ ΕΥΓΕΝΙΑ του Ανδρέα,ΤΣΕΡΙΩΝΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΧΡΟΝΗΣ ΑΡΙΣΤΟΜΕΝΗΣ (ΜΕΝΙΟΣ) του Παναγιώτη,Κ.Κ.Ε.,ΑΘΑΝΑΣΟΥΛΑΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΒΟΜΠΙΡΗΣ ΑΘΑΝΑΣΙΟΣ του Ιωάννη,ΓΙΑΝΝΑΡΟΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΞΕΝΟΣΤΑΘΗ ΑΘΑΝΑΣΙΑ (ΣΙΑ) του Ηλία,ΠΑΝΑΓΙΩΤΑΡΑ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Νικολάου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΤΣΑΣΗ ΖΩΙΤΣΑ (ΖΩΗ) του Νικολάου,Ελληνική Λύση - Κ. Βελόπουλος,ΒΡΟΥΣΓΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΓΕΡΑΓΙΩΤΟΥ ΧΡΥΣΑΝΘΗ του Ευάγγελου,ΓΙΑΝΝΑΚΟΥΛΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Διονυσίου,ΓΚΟΓΚΟΣΗ ΒΑΣΙΛΕΙΑ του Γεωργίου,ΚΟΥΜΠΑΚΗ ΓΕΩΡΓΙΑ του Δημητρίου,ΛΑΜΠΕΤΗ ΜΑΡΙΑ του Αντωνίου,ΜΠΕΚΡΗΣ ΓΕΩΡΓΙΟΣ του Βασιλείου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΝΔΡΙΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Ιωάννη,ΜΑΡΚΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγιώτη,ΣΚΟΥΛΑΡΙΚΗ ΙΩΑΝΝΑ του Δημητρίου,ΤΖΑΜΠΕΡ ΤΑΪΣΗΡ του Φαϊέζ,ΤΣΕΚΟΥ ΑΝΑΣΤΑΣΙΑ του Βασιλείου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΔΡΑΚΟΠΟΥΛΟΥ ΜΑΡΙΑ του Βασιλείου,ΚΑΡΑΘΑΝΑΣΗΣ ΠΑΥΛΟΣ του Χαράλαμπου,ΠΛΑΝΗΤΕΡΟΣ ΕΛΕΥΘΕΡΙΟΣ του Κωνσταντίνου,Κ.Κ.Ε. (μ-λ),ΑΝΔΡΙΚΟΓΙΑΝΝΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΖΟΥΛΟΥΜΗ ΚΩΝΣΤΑΝΤΙΝΑ του Χαράλαμπου,ΚΟΥΦΟΠΑΝΤΕΛΗΣ ΜΑΡΙΝΟΣ του Παντελή,Ο.Κ.Δ.Ε.,ΚΟΥΡΙΛΑ ΑΝΑΣΤΑΣΙΑ του Κωνσταντίνου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΚΑΛΕΡΓΗΣ ΑΛΕΞΙΟΣ του Κωνσταντίνου,ΛΙΑΝΟΣ ΘΕΜΙΣΤΟΚΛΗΣ-ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΜΑΥΡΟΕΙΔΗ ΔΗΜΗΤΡΑ του Παναγιώτη,ΜΠΑΧΟΥΡΟΥ ΒΑΣΙΛΙΚΗ του Θεοδώρου,ΣΑΜΑΡΑΣ ΕΥΑΓΓΕΛΟΣ του Παναγιώτη,Κίνημα 21,ΓΙΑΝΝΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Άγγελου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΒΑΡΒΑΡΙΝΟΥ ΒΑΗ ΧΡΙΣΤΙΝΑ του Ιωάννη,ΕΛΛΗΝΑΣ ΙΩΑΝΝΗΣ του Αθανασίου,ΠΑΠΑΔΟΜΙΧΕΛΑΚΗΣ ΗΛΙΑΣ του Γεωργίου,ΣΑΝΤΟΥ ΜΑΛΑΜΑΤΕΝΙΑ του Μιχαήλ,ΤΣΑΤΣΑΡΗΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,ΝΙΚΗ,ΚΕΡΑΤΣΗ ΚΥΡΙΑΚΟΥΛΑ του Αθανασίου,ΚΟΝΤΑΞΗΣ ΘΕΟΦΑΝΗΣ του Βασιλείου,ΜΠΑΚΟΓΙΑΝΝΗΣ ΜΙΧΑΗΛ του Βασιλείου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΙΩΑΝΝΗΣ του Παναγιώτη,ΣΑΜΠΑΖΙΩΤΗ ΙΩΑΝΝΑ του Κωνσταντίνου,κοινωνία αξιών,ΠΑΠΑΓΡΗΓΟΡΙΟΥ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΤΣΙΡΟΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΤΣΟΜΠΑΝΟΓΛΟΥ ΜΑΡΙΑ του Ιωάννη,Ο.Α.Κ.Κ.Ε.,ΛΑΜΠΑΔΑ ΓΕΩΡΓΙΑ του Χρήστου,Μ-Λ Κ.Κ.Ε.,ΣΟΦΗ ΠΑΡΑΣΚΕΥΟΥΛΑ του Δημητρίου,Ελλήνων Συνέλευσις,ΑΡΒΑΝΙΤΗ ΕΛΕΝΗ του Παναγιώτη,ΠΑΥΛΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Ανδρέα,ΠΕΤΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Αποστόλου,Ένωση Κεντρώων,ΖΑΚΟ ΑΝΔΡΕΑ του Ιωσήφ,ΛΑΓΟΣ ΘΕΟΔΩΡΟΣ του Γεωργίου,ΠΑΝΑΓΟΠΟΥΛΟΥ - ΠΕΤΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΤΣΙΓΚΟΥΝΗΣ ΕΥΑΓΓΕΛΟΣ του Δημητρίου,ΦΡΑΓΚΑΚΗ ΑΙΚΑΤΕΡΙΝΗ του Ελευθερίου,ΧΑΜΖΑΙ ΟΛΤΙΟΝ (ΑΛΕΞΑΝΔΡΟΣ) του Αρτούρ,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΜΠΡΙΒΙΔΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ (ΝΤΙΝΟΣ) του Ιωάννη,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΓΙΑΝΝΙΚΟΠΟΥΛΟΥ ΦΩΤΕΙΝΗ του Νικολάου,ΔΕΛΓΑΣ ΧΑΡΑΛΑΜΠΟΣ του Ιωάννη,ΜΑΝΤΖΑΡΗ ΕΛΕΝΗ του Κωνσταντίνου,ΠΑΤΣΙΟΣ ΚΑΝΕΛΛΟΣ - ΙΩΑΝΝΗΣ του Ιωάννη,ΧΑΛΙΛΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΚΑΥΚΟΠΟΥΛΟΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΖΑΧΑΡΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΕΓΓΛΕΖΟΣ ΙΩΑΝΝΗΣ του Ιακώβου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΚΑΨΗΣ ΔΙΟΝΥΣΙΟΣ του Σταύρου,ΚΟΥΡΟΥΠΑ ΒΑΣΙΛΙΚΗ του Περικλή,ΣΤΑΘΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Διονυσίου,Οικολόγοι Πράσινοι,ΣΑΚΚΟΥΛΗΣ ΝΙΚΟΛΑΟΣ του Θεοδώρου,ΧΕΛΜΗ ΑΓΓΕΛΙΚΗ του Σπυρίδωνα-Διονυσίου,ΕΑΝ...,ΤΣΟΥΜΠΑΚΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Αριστείδη,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΚΟΥΛΑΛΟΓΛΟΥ ΠΟΛΥΞΕΝΗ του Νικολάου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΛΑΜΠΡΟΠΟΥΛΟΥ ΕΥΦΡΟΣΥΝΗ του Ιωάννη
32 - Ηλείας,82 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,492,272,5,2,7,265,122,43,57,9,20,15,51,12,42,12,4,27,2,7,5,2,51,6,23,4,37,1,3,5,8,2,0,1,1,1,0,2,15,2,2,3,0,1,2,1,2,1,0,0,0,1,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,2,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,8,5
32 - Ηλείας,83 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,138,64,3,0,3,61,38,8,22,7,9,2,8,1,10,0,1,5,0,2,1,2,6,1,0,0,5,0,0,1,2,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32 - Ηλείας,84 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,260,142,4,1,5,137,63,21,34,18,7,2,25,1,22,5,5,10,2,3,2,2,32,7,11,0,24,3,3,6,3,1,0,2,0,0,0,0,2,1,0,0,1,0,1,0,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4
32 - Ηλείας,85 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,436,247,1,2,3,244,116,44,57,12,12,5,43,9,53,16,8,26,15,10,11,6,39,4,18,3,32,0,2,6,16,9,0,9,0,1,4,2,6,2,1,0,2,0,0,2,2,1,0,0,0,1,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,0
32 - Ηλείας,86 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,451,220,5,1,6,214,70,18,42,5,6,4,21,2,45,12,1,23,6,6,4,4,37,2,19,1,33,0,4,2,29,11,2,18,1,0,5,5,6,2,0,2,0,0,0,0,3,0,0,1,0,0,4,1,2,2,1,0,1,0,0,0,1,0,0,1,0,0,2,2,2,2,1,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
32 - Ηλείας,87 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,489,238,2,3,5,233,89,27,43,8,9,8,31,4,53,14,6,25,1,8,3,3,49,3,17,1,41,2,0,7,17,7,2,10,0,1,0,0,7,2,3,0,0,0,0,2,2,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,6,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,2,2
32 - Ηλείας,88 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,459,233,10,2,12,221,85,33,42,3,9,6,33,4,40,5,6,28,1,5,11,2,39,3,19,0,30,1,0,2,10,2,1,5,1,2,3,0,15,4,0,5,1,2,1,4,1,0,0,0,0,0,7,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,3,1,1,2,2,1,0,4,2
32 - Ηλείας,89 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,466,243,7,0,7,236,80,29,24,7,4,14,28,10,53,8,5,33,6,10,3,3,51,4,13,1,43,3,1,2,10,2,1,5,1,0,4,0,9,1,0,0,1,3,0,3,4,0,1,1,1,2,5,3,2,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,1,1,1,1,8,8
32 - Ηλείας,90 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,433,224,9,0,9,215,76,12,46,5,7,25,29,4,65,16,8,51,7,14,5,1,31,2,16,1,26,1,1,3,18,6,0,2,3,0,1,2,7,3,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
32 - Ηλείας,91 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,243,147,0,0,0,147,53,15,19,6,5,10,29,0,34,4,0,21,4,3,14,2,16,2,6,0,12,0,0,4,21,5,0,3,6,0,3,0,4,2,0,2,0,0,0,0,2,0,0,1,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,2,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,2,1
32 - Ηλείας,92 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,288,166,2,1,3,163,62,23,28,16,13,3,14,1,28,4,6,13,1,0,3,0,44,1,10,0,34,3,0,4,10,3,3,2,3,1,0,0,5,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1
32 - Ηλείας,93 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,572,284,4,2,6,278,105,43,68,8,7,11,29,7,74,26,7,44,6,12,5,7,47,3,24,1,36,6,0,2,9,9,1,7,0,0,1,0,13,7,3,1,0,3,2,5,3,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,5,0,0,0,0,0,4,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,0,0,0,1,1,1,0,0,0,0,5,2
32 - Ηλείας,94 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,527,237,5,2,7,230,111,32,60,3,3,12,36,4,45,17,5,21,3,8,5,1,34,5,10,0,23,1,0,14,9,3,0,2,0,1,1,0,10,2,1,1,0,1,3,2,0,0,0,0,0,0,6,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,3,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3
32 - Ηλείας,95 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,381,165,11,1,12,153,58,23,37,17,4,13,15,0,35,15,3,21,4,7,0,3,43,3,15,2,36,0,6,5,4,1,1,2,1,0,2,0,4,2,0,1,0,0,1,1,2,0,0,1,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32 - Ηλείας,96 E.T. Δήμου Ανδρίτσαινας - Κρεστένων,301,142,4,0,4,138,76,35,40,1,11,12,7,1,16,4,4,6,1,3,3,0,23,1,9,0,15,0,3,2,3,1,0,1,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,1,1,2,0
32 - Ηλείας,97 E.T. Δήμου Αρχαίας Ολυμπίας,371,235,3,2,5,230,91,31,28,17,8,4,46,4,56,1,27,40,5,8,3,2,33,5,3,2,27,1,1,5,12,4,4,5,1,1,2,0,2,0,0,0,0,0,0,0,6,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,1,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,1,2,1,2,0,5,3,0,1,0,0,0,11,5
32 - Ηλείας,98 E.T. Δήμου Αρχαίας Ολυμπίας,389,261,8,0,8,253,113,40,43,16,16,13,53,2,57,9,23,33,7,7,2,2,26,4,2,2,24,1,4,3,14,5,2,6,1,0,1,1,14,4,4,5,1,1,2,3,7,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,4,3,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,4
32 - Ηλείας,99 E.T. Δήμου Αρχαίας Ολυμπίας,355,215,2,0,2,213,87,34,36,14,3,0,39,4,45,6,17,23,2,6,3,4,32,3,2,3,29,1,1,5,16,4,4,6,1,1,4,2,2,0,0,0,0,0,0,0,7,1,0,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,1,0,2,0,1,1,0,0,2,1,0,1,0,0,0,6,4
32 - Ηλείας,100 E.T. Δήμου Αρχαίας Ολυμπίας,377,151,1,3,4,147,95,41,17,24,0,16,52,1,18,6,2,9,3,6,0,1,22,7,0,4,21,2,1,0,3,0,1,0,0,0,0,1,3,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
32 - Ηλείας,101 E.T. Δήμου Αρχαίας Ολυμπίας,293,159,0,0,0,159,52,20,16,15,4,7,22,0,45,7,12,21,0,6,6,11,34,2,3,2,31,2,0,10,10,1,0,0,0,1,0,1,6,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
32 - Ηλείας,102 E.T. Δήμου Αρχαίας Ολυμπίας,264,156,1,3,4,152,58,35,17,11,10,5,32,2,31,10,6,15,0,5,1,5,28,5,2,0,21,0,0,9,10,3,0,3,0,3,2,0,5,4,2,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
32 - Ηλείας,103 E.T. Δήμου Αρχαίας Ολυμπίας,455,225,4,0,4,221,70,22,23,9,3,11,25,1,78,6,21,48,16,10,10,9,41,2,3,0,34,1,8,6,12,1,2,5,2,0,2,3,8,2,2,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,1,0
32 - Ηλείας,104 E.T. Δήμου Αρχαίας Ολυμπίας,230,128,3,1,4,124,51,19,19,8,6,4,16,1,32,9,7,13,4,2,5,4,32,2,3,1,29,0,2,4,1,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1
32 - Ηλείας,105 E.T. Δήμου Αρχαίας Ολυμπίας,200,140,2,0,2,138,50,16,11,12,1,5,31,3,30,4,20,24,0,6,1,0,31,4,0,2,26,0,8,14,15,2,10,2,1,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0
32 - Ηλείας,106 E.T. Δήμου Αρχαίας Ολυμπίας,133,90,0,0,0,90,39,20,18,10,0,0,14,1,19,0,11,13,0,0,0,0,22,0,1,1,11,0,5,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,107 E.T. Δήμου Αρχαίας Ολυμπίας,198,120,2,0,2,118,68,14,35,12,7,11,29,1,20,4,7,15,2,5,1,0,14,1,4,0,10,1,0,0,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
32 - Ηλείας,108 E.T. Δήμου Αρχαίας Ολυμπίας,263,103,2,1,3,100,27,13,8,4,8,1,8,2,26,4,4,12,4,1,1,0,24,1,4,7,20,1,1,1,8,0,0,0,0,1,7,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
