ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΜΑΝΑΤΙΔΗΣ ΓΕΩΡΓΙΟΣ του Ισαάκ,ΒΡΥΖΙΔΟΥ ΠΑΡΑΣΚΕΥΗ του Παναγιώτη,ΔΑΚΗΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΚΩΝΣΤΑΝΤΙΝΙΔΗΣ ΕΥΣΤΑΘΙΟΣ του Κωνσταντίνου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΜΙΧΑΗΛ (ΜΙΧΑΛΗΣ) του Γεωργίου,ΠΡΩΪΟΥ-ΒΑΡΖΗ ΕΥΛΑΜΠΙΑ του Ευαγγέλου,ΣΥΡΙΖΑ,ΒΑΤΑΛΗΣ ΣΩΚΡΑΤΗΣ του Αργυρίου,ΒΕΤΤΑ ΚΑΛΛΙΟΠΗ του Δημητρίου,ΓΚΑΣΤΑΡΗ ΒΑΣΙΛΙΚΗ (ΒΑΣΩ) του Γεωργίου,ΚΑΡΥΠΙΔΗΣ ΘΕΟΔΩΡΟΣ του Ιωάννη,ΜΙΧΕΛΑΚΗ ΕΥΘΥΜΙΑ (ΕΦΗ) του Βασιλείου,ΠΑΣΣΑΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΖΑΡΟΓΙΑΝΝΗΣ ΛΟΥΚΑΣ του Ιωάννη,ΚΑΜΑΡΙΑΔΟΥ ΠΑΝΑΓΙΩΤΑ του Δημητρίου,ΚΟΥΚΟΥΛΟΠΟΥΛΟΣ ΠΑΡΑΣΚΕΥΑΣ (ΠΑΡΙΣ) του Δημητρίου,ΝΙΚΟΛΑΪΔΗΣ ΙΣΑΑΚ του Ανέστη,ΤΣΙΡΝΑΡΗ ΕΛΕΝΗ του Ιωάννη,ΦΤΑΚΑΣ ΓΕΩΡΓΙΟΣ του Χαρίσιου,Κ.Κ.Ε.,ΔΗΜΑΡΑΚΗ ΦΩΤΕΙΝΗ του Χρήστου,ΕΓΡΕΣ ΑΒΡΑΑΜ του Ιωάννη,ΘΕΟΔΩΡΙΔΗΣ ΕΜΜΑΝΟΥΗΛ του Αδάμ,ΚΟΥΖΙΑΚΗ ΘΕΟΔΩΡΑ ΜΑΤΙΝΑ (ΤΙΝΑ) του Παναγιώτη,ΜΩΥΣΙΑΔΗΣ ΣΤΑΥΡΟΣ του Θεοδώρου,ΤΡΙΑΝΤΑΦΥΛΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αθανασίου,Ελληνική Λύση - Κ. Βελόπουλος,ΚΩΤΣΙΟΠΟΥΛΟΣ ΕΛΕΥΘΕΡΙΟΣ (ΛΕΥΤΕΡΗΣ) του Άγγελου,ΛΙΒΕΡΙΑΔΟΥ ΑΝΑΣΤΑΣΙΑ του Λιβερίου,ΞΑΝΘΟΠΟΥΛΟΣ ΠΕΤΡΟΣ του Κωνσταντίνου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΧΑΡΑΛΑΜΠΟΣ (ΜΠΑΜΠΗΣ) του Κωνσταντίνου,ΧΑΡΑΛΑΜΠΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ (ΤΑΣΟΣ) του Θεοδώρου,ΧΕΙΜΩΝΙΔΟΥ ΚΑΤΙΝΑ (ΚΑΤΕΡΙΝΑ) του Μιχαήλ,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΑΘΑΝΑΣΙΑΔΗΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΛΙΑΚΟΣ ΠΟΛΥΔΕΥΚΗΣ του Θωμά,ΛΟΤΣΙΟΣ ΒΑΣΙΛΕΙΟΣ του Δημητρίου,ΜΑΝΟΥ-ΓΙΟΛΔΑΣΗ ΑΓΓΕΛΙΚΗ (ΑΓΓΕΛΑ) του Ζήση,ΜΙΧΑΛΟΠΟΥΛΟΣ ΘΩΜΑΣ (ΜΑΚΗΣ) του Δημητρίου,ΜΠΕΓΛΕΡΙΔΟΥ ΣΤΑΥΡΟΥΛΑ του Αλέξανδρου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΑΠΟΣΤΟΛΙΔΗΣ ΛΑΥΡΕΝΤΙΟΣ του Θεοφύλακτου,ΜΠΕΜΠΗ ΒΑΣΙΛΙΚΗ του Παναγιώτη,ΤΣΙΡΑΝΙΔΟΥ ΘΕΟΔΩΡΑ του Αναστάσιου,Κ.Κ.Ε. (μ-λ),ΒΑΡΝΑΣΙΔΟΥ ΜΑΡΙΑ του Θεοδώρου,ΘΕΡΑΠΙΔΗΣ ΒΑΣΙΛΕΙΟΣ του Ιωάννη,ΚΟΥΤΡΩΤΣΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΚΑΡΥΔΗΣ ΜΑΡΚΟΣ του Παναγιώτη,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΣΠΡΑΓΚΑΘΟΣ ΑΠΟΣΤΟΛΟΣ του Κωνσταντίνου,ΓΑΡΟΥΦΑΛΛΙΔΟΥ ΓΙΑΝΟΥΛΛΑ του Νικολάου,ΓΕΩΡΓΙΑΔΗΣ ΓΕΩΡΓΙΟΣ του Γεωργίου,Κίνημα 21,ΧΑΡΑΛΑΜΠΙΔΗΣ ΧΑΡΑΛΑΜΠΟΣ του Ιωακείμ,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΔΙΟΝΥΣΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΣΤΥΛΙΔΟΥ ΟΛΓΑ του Ανέστη,ΤΑΜΙΩΛΑΚΗ ΕΙΡΗΝΗ του Ιωάννη,ΤΣΙΚΑΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΝΙΚΗ,ΑΛΑΤΖΗ ΕΙΡΗΝΗ του Χαραλάμπους,ΘΕΟΔΩΡΟΥ ΑΠΟΣΤΟΛΟΣ ΙΩΑΝΝΗΣ του Λάμπρου,ΜΠΑΛΙΑΚΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Νικολάου,ΣΙΣΜΑΝΙΔΟΥ ΠΟΛΥΞΕΝΗ του Γεωργίου,κοινωνία αξιών,ΓΟΥΣΙΟΥ ΑΙΚΑΤΕΡΙΝΗ του Δημητρίου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΑΡΝΑΟΥΤΗ ΑΝΝΑ του Θεοδώρου,ΒΛΑΧΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Παναγιώτη,ΓΙΑΝΤΣΗΣ ΜΙΧΑΗΛ του Βασιλείου,Ο.Α.Κ.Κ.Ε.,ΚΑΒΒΑΔΑΣ ΣΠΥΡΙΔΩΝ του Αριστείδη,Μ-Λ Κ.Κ.Ε.,ΤΣΙΤΟΣ ΙΩΑΝΝΗΣ του Φώτιου,Ελλήνων Συνέλευσις,ΓΕΩΡΓΙΑΔΗΣ ΑΛΕΞΑΝΔΡΟΣ του Κωνσταντίνου,ΓΚΙΟΥΡΑ ΘΕΟΔΩΡΑ του Κωνσταντίνου,ΚΑΡΑΚΟΥΛΑ ΜΑΡΚΗΣΙΑ του Χαρίσιου,ΚΑΡΑΜΑΡΚΟΣ ΔΗΜΗΤΡΙΟΣ του Χρήστου,ΠΟΥΛΑΤΣΟΓΛΟΥ ΙΩΑΝΝΗΣ του Κυριάκου,Ένωση Κεντρώων,ΒΟΓΔΟΠΟΥΛΟΣ ΘΩΜΑΣ του Νικολάου,ΜΑΡΚΟΣ ΕΥΑΓΓΕΛΟΣ του Αθανασίου,ΡΟΥΚΑ ΘΕΟΠΟΥΛΑ του Αποστόλου,ΧΡΙΣΤΟΦΟΡΙΔΟΥ ΕΥΡΗΚΑ του Βίκτωρα,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΤΕΝΤΣΟΓΛΙΔΗΣ ΜΑΡΙΟΣ του Γεωργίου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΚΟΥΡΚΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Ηρακλή,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΠΛΙΑΚΗΣ ΘΩΜΑΣ του Αθανασίου,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΡΙΖΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημητρίου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΙΩΣΗΦΙΔΗΣ ΚΥΡΙΑΚΟΣ του Δαμιανού,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΚΟΛΙΑΚΗ ΚΩΝΣΤΑΝΤΙΝΑ του Σπυρίδωνα,ΦΟΥΤΣΟΓΛΟΥ ΚΥΡΙΑΚΗ του Κωνσταντίνου,ΧΑΝΤΑΒΑΡΙΔΗΣ ΓΕΩΡΓΙΟΣ του Παύλου,Οικολόγοι Πράσινοι,ΔΗΜΑΚΟΥ ΑΓΓΕΛΙΚΗ του Νικολάου,ΙΩΑΝΝΙΔΗΣ ΧΡΗΣΤΟΣ του Αβραάμ,ΕΑΝ...,ΓΙΑΝΝΙΤΣΑ ΑΙΚΑΤΕΡΙΝΗ του Γεωργίου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΓΟΝΑΤΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγιώτη,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΠΡΑΣΣΑΣ ΔΗΜΗΤΡΙΟΣ του Αντωνίου
15 - Κοζάνης,218 E.T. Δήμου Κοζάνης,480,312,3,6,9,303,94,35,14,30,27,21,2,52,10,16,13,20,14,5,59,29,3,17,1,11,33,24,4,1,1,15,3,4,18,6,6,5,2,4,3,4,2,0,0,2,0,0,7,7,4,1,0,0,0,0,0,0,0,0,0,0,11,9,3,0,2,0,0,6,1,0,4,1,3,1,2,1,0,0,0,0,0,0,2,0,0,1,0,1,2,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,4,4,3,2,1,1,0,6,1
15 - Κοζάνης,219 E.T. Δήμου Κοζάνης,438,312,2,0,2,310,136,46,23,31,67,22,3,49,12,24,15,11,4,0,24,9,6,10,0,1,6,15,5,0,4,7,0,1,21,9,4,3,3,3,3,9,1,0,1,1,0,1,4,4,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,4,0,11,3,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,2,1,0,0,1,2,2,3,1,0,0,1,0,1,0,6,2,2,3,6,5,2,1,1,0,0,9,5
15 - Κοζάνης,220 E.T. Δήμου Κοζάνης,266,149,2,1,3,146,81,51,7,13,23,24,1,21,4,13,3,6,8,2,24,8,2,14,0,1,4,5,2,0,0,1,1,0,2,1,1,0,0,0,1,2,0,0,0,2,0,0,3,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
15 - Κοζάνης,221 E.T. Δήμου Κοζάνης,302,204,0,2,2,202,60,12,36,19,15,16,2,70,17,38,8,15,24,3,35,11,5,26,4,0,8,16,9,2,1,8,5,2,4,1,2,0,2,0,0,3,0,2,1,1,1,0,4,3,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
15 - Κοζάνης,222 E.T. Δήμου Κοζάνης,359,171,3,1,4,167,46,24,15,6,16,12,1,33,11,17,5,7,6,3,26,8,13,12,0,3,1,16,4,7,1,15,0,1,19,0,0,16,0,7,2,5,1,2,1,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,2,3,5,4,0,0,6,4,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
15 - Κοζάνης,223 E.T. Δήμου Κοζάνης,440,205,5,1,6,199,62,16,26,9,20,22,1,42,23,9,11,5,6,18,56,9,13,11,2,46,3,4,0,0,2,1,0,1,17,5,2,3,6,5,2,4,0,1,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
15 - Κοζάνης,224 E.T. Δήμου Κοζάνης,422,201,1,3,4,197,78,29,24,6,30,25,4,44,16,16,13,12,10,11,22,5,4,9,0,13,0,9,5,0,2,2,1,2,16,6,3,1,8,3,2,7,2,4,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
15 - Κοζάνης,225 E.T. Δήμου Κοζάνης,419,227,3,1,4,223,108,34,32,11,33,37,3,30,16,8,10,8,2,5,42,11,12,18,1,18,1,4,1,0,0,2,1,0,14,8,4,3,4,2,2,2,0,1,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,10,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0
15 - Κοζάνης,226 E.T. Δήμου Κοζάνης,478,277,8,0,8,269,129,39,27,29,62,49,1,53,30,15,11,16,6,10,25,12,4,12,3,8,0,7,1,0,0,5,1,3,2,0,1,1,0,0,0,4,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,4,0,7,6,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,7,6,2,2,3,1,6,2,0,0,0,0,0,0,1,0,0,1,1,0,0,7,2
15 - Κοζάνης,227 E.T. Δήμου Κοζάνης,483,272,6,0,6,266,96,21,29,13,55,30,1,83,56,14,11,32,10,14,19,8,10,11,2,1,1,3,1,0,0,2,1,1,15,3,2,0,5,4,3,7,1,4,0,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,16,4,3,7,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,4,3,1,1,0,0,0,0,2,0,1,1,1,0,1,0,0,2,1,0,0,9,7
15 - Κοζάνης,228 E.T. Δήμου Κοζάνης,484,248,7,3,10,238,105,33,23,12,69,54,2,49,22,9,6,17,17,9,19,10,6,5,2,5,2,10,1,0,0,7,5,3,6,3,1,0,1,1,1,2,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,14,5,2,9,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,2,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,12,6
15 - Κοζάνης,229 E.T. Δήμου Κοζάνης,281,142,3,1,4,138,69,23,33,4,31,17,1,17,5,5,2,5,4,2,17,8,4,5,4,3,0,4,1,0,1,2,1,3,12,4,6,1,2,2,4,4,1,0,2,2,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1,2,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
15 - Κοζάνης,230 E.T. Δήμου Κοζάνης,464,287,8,1,9,278,110,26,10,5,76,39,3,59,22,23,6,16,18,12,64,19,25,35,7,7,5,9,1,0,1,5,0,3,16,6,4,1,3,7,1,1,1,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,7,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,2
15 - Κοζάνης,231 E.T. Δήμου Κοζάνης,471,266,2,0,2,264,151,45,12,15,104,67,6,35,5,19,10,12,7,4,25,6,10,16,0,3,2,6,0,0,1,0,1,2,16,0,1,0,1,2,13,2,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,16,2,1,13,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
15 - Κοζάνης,232 E.T. Δήμου Κοζάνης,442,273,3,1,4,269,154,48,26,18,85,75,6,36,11,18,2,13,11,15,37,16,12,23,6,3,8,6,1,0,1,1,2,1,12,1,0,1,0,1,6,1,0,0,0,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,3,3
15 - Κοζάνης,233 E.T. Δήμου Κοζάνης,70,37,0,0,0,37,14,3,2,1,6,6,0,8,0,2,0,3,1,0,8,0,0,6,0,2,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15 - Κοζάνης,234 E.T. Δήμου Κοζάνης,216,123,4,0,4,119,59,24,20,9,31,17,0,20,12,6,3,5,8,5,11,6,5,6,0,3,0,5,1,0,0,2,1,0,7,4,3,1,2,0,1,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1
15 - Κοζάνης,235 E.T. Δήμου Κοζάνης,485,318,2,8,10,308,114,36,42,14,45,49,4,49,18,21,10,23,7,5,78,10,54,35,1,10,0,4,3,1,0,0,1,0,16,2,5,0,4,4,5,5,0,0,1,4,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,11,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,4,1,1,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,9,9
15 - Κοζάνης,236 E.T. Δήμου Κοζάνης,491,331,7,2,9,322,119,36,30,18,40,50,4,52,20,16,10,20,8,2,60,12,40,21,2,5,1,9,1,1,1,3,0,0,27,8,5,3,4,7,2,7,2,2,2,3,0,3,1,1,0,0,0,0,0,0,0,0,2,0,1,1,3,3,4,2,2,1,2,21,1,1,16,4,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,2,1,1,0,0,2,2,1,1,1,0,1,1,3,3,0,0,0,0,1,1,1,1,1,1,1,2,1
15 - Κοζάνης,237 E.T. Δήμου Κοζάνης,485,314,6,1,7,307,111,36,33,15,38,33,1,47,17,18,9,22,7,4,59,18,41,19,4,12,0,7,1,0,0,2,1,4,23,2,5,3,6,3,3,5,3,1,0,1,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,3,2,1,0,1,0,1,15,3,1,8,8,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,1,0,1,1,1,2,2,2,1,1,0,3,1,0,0,0,0,3,1,2,2,2,2,1,13,7
15 - Κοζάνης,238 E.T. Δήμου Κοζάνης,573,314,7,0,7,307,142,26,87,16,47,36,1,53,14,13,6,33,11,10,49,10,12,18,4,22,0,15,7,1,1,5,0,2,7,3,1,0,1,2,0,5,2,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,1,6,1,3,3,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,11,6
15 - Κοζάνης,239 E.T. Δήμου Κοζάνης,367,209,4,1,5,204,96,49,15,6,57,22,1,44,22,8,9,9,13,8,24,9,4,9,6,1,2,4,1,1,0,3,1,0,7,2,1,0,2,4,0,2,2,0,0,1,1,0,1,0,0,1,2,1,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,8,1,0,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,8,5
15 - Κοζάνης,240 E.T. Δήμου Κοζάνης,363,205,4,0,4,201,74,6,17,1,54,21,0,52,21,7,10,17,12,15,24,12,4,8,2,7,1,3,2,0,1,1,1,1,11,0,0,2,0,4,3,2,1,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,5,4,14,9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,2
15 - Κοζάνης,241 E.T. Δήμου Κοζάνης,355,186,4,1,5,181,89,31,9,6,53,25,5,31,20,5,7,4,5,4,26,10,6,4,9,3,1,7,3,2,1,2,3,1,9,0,1,2,1,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,3
15 - Κοζάνης,242 E.T. Δήμου Κοζάνης,388,220,3,2,5,215,122,30,12,8,72,44,6,22,14,3,11,4,4,3,36,12,14,9,9,10,1,2,0,0,0,1,1,0,8,2,1,1,3,2,0,4,3,0,0,1,0,2,4,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,0,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1
15 - Κοζάνης,243 E.T. Δήμου Κοζάνης,310,196,1,1,2,194,113,38,12,5,70,36,5,30,16,6,2,7,11,2,14,8,3,4,2,2,1,6,3,0,0,2,1,1,9,1,1,1,3,5,2,1,0,0,0,1,0,1,2,2,0,2,0,0,0,0,0,0,3,1,2,0,1,0,1,0,1,0,0,9,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,2
15 - Κοζάνης,244 E.T. Δήμου Κοζάνης,369,231,2,1,3,228,90,31,25,12,38,37,3,42,18,16,9,10,5,7,25,4,7,17,1,11,1,12,0,0,1,6,5,5,10,1,2,0,4,1,1,6,1,0,0,4,0,4,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,11,2,3,7,4,0,0,2,2,1,0,0,0,0,0,2,0,0,1,0,2,1,0,0,0,0,1,1,3,2,0,0,2,0,1,0,0,0,0,0,2,1,1,1,0,1,0,11,8
15 - Κοζάνης,245 E.T. Δήμου Κοζάνης,365,234,2,1,3,231,91,29,18,7,30,50,4,35,12,11,9,15,6,6,45,13,17,20,6,10,3,12,0,0,2,5,2,1,7,2,1,1,2,1,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,0,3,2,1,18,2,1,15,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,9,8
15 - Κοζάνης,246 E.T. Δήμου Κοζάνης,456,282,4,2,6,276,115,17,16,21,48,60,4,58,20,31,18,16,14,4,23,3,5,14,3,5,0,28,3,0,1,13,4,2,8,0,3,1,1,4,2,2,0,1,1,1,0,0,4,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,13,2,1,4,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,11,7
15 - Κοζάνης,247 E.T. Δήμου Κοζάνης,542,341,7,2,9,332,79,26,33,5,30,23,4,80,38,18,10,27,5,17,42,13,10,18,12,12,3,16,6,0,2,4,1,2,63,0,3,2,51,12,3,4,1,1,0,0,0,0,7,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,2,3,18,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,5,4,0,0,1,1,4,3,0,0,0,0,2,0,0,0,0,0,0,4,2
15 - Κοζάνης,248 E.T. Δήμου Κοζάνης,522,392,5,2,7,385,139,43,42,43,43,25,8,79,27,36,18,19,13,4,55,19,11,41,1,3,5,23,7,1,3,13,3,2,13,4,4,0,1,4,3,13,2,2,3,2,1,2,4,4,3,0,1,0,0,0,0,0,2,1,0,0,4,2,3,2,1,1,1,18,7,1,13,3,0,0,2,1,2,0,0,0,1,0,3,1,1,0,2,2,2,2,1,1,0,4,4,2,1,0,0,2,0,4,2,1,0,0,1,1,1,0,3,3,0,0,6,3
15 - Κοζάνης,249 E.T. Δήμου Κοζάνης,512,355,2,1,3,352,101,34,20,33,32,17,3,88,30,36,21,16,18,2,59,18,13,45,0,4,2,26,13,0,2,19,3,3,8,4,3,4,0,2,3,11,1,2,1,2,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,5,4,2,0,0,22,7,2,15,9,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,3,3,5,4,0,0,1,0,1,0,0,0,0,0,2,2,1,1,1,0,0,12,6
15 - Κοζάνης,250 E.T. Δήμου Κοζάνης,524,353,3,1,4,349,125,36,32,37,48,25,5,75,31,35,15,27,11,0,43,13,7,31,2,5,2,11,8,0,2,8,2,1,21,5,5,1,1,4,4,10,3,3,0,2,1,2,4,3,1,0,1,1,1,0,0,0,2,0,2,0,1,1,4,2,2,1,0,28,3,1,23,6,0,0,0,0,0,0,0,0,1,1,2,0,0,2,1,1,0,0,0,0,0,0,0,4,4,0,0,2,1,2,1,3,2,1,1,3,3,2,0,0,1,0,6,5
